uid,log_type,is_malicious,tactic,technique_id,technique_name,incident_id,priority
CDP0cxp9k63lsfzh,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C3udQPnvgmRERQTh,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CIOrrDZhZMa4kr1v,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CXAVu07ZuhlNNbBU,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CqZKcHmBYiBnIcDX,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CNUvXuzPFBh9Vowo,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Cu6MBJHpiNrvKluH,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Cy7GBTp7YsEqmGv0,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
ClH8wVaWfV0yG7nz,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Crbt7QyhdbtQ0zF2,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CPclXB0LNxV2rRA6,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CFsevqoexFNqSkdg,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CauUrQPHLHhvLNes,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C8gRGMOLAhR8irH1,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Ce2jdbLD6dyYEnDJ,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CiS9HvlxNgbb19Sm,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Clt6MNoJKEAbkSOr,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Crcq5wmo5aho4zEK,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CTujRHqr6feECaTP,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CF7zj69pQCudo4Lk,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CneFVUp1UrR6yicT,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CU8Zf9ohZLWumvMi,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C5brH8lOJiiF94cH,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CzesfQz8PiX5f21R,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CwZ5fyRSk9eJhVih,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CcTLrjOwCuryXpy8,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CeCfk12bgcsZoJd8,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CUqo001XTsv2CEn5,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C9uaGn2br4CxSXJg,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CjxKE1mO4IcPPAx3,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CqJbVknaP0MXdOjj,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C9S8oRjquDle4Rxl,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CVnmqsozm4oTbjtF,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CSuKIh8g4zPzdyuV,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CH7I71s87xWxAhcp,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Cpky6GOB2i4NDz4S,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CZI6SeG3Icpu6ZuJ,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CZGeZ6CWb61Gqh8W,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CYLH0cpnlBwPHjEv,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CMN1UJ3A1IIPKoBA,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CwOUKDtgudwfGf6C,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Cw1gc7DdYqe4EFlE,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CRnhU9gclGr0ovsN,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CbOVcZFapXJ5EzFF,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CtyikiUHVpu1s8lV,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CjNoNG0Wvjy08ymn,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CB5zQLrTVA1jYInB,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CuNaVWswjFDJmpQp,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CebQuHaRqepCYlAS,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CNIPUAuKXrfzxE1C,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CB51jjrZHBUxmz5F,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C0PkgYTVUKfHf4Vt,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CyyOJMlvoKveuvb5,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Cinm1mJEbSRDfTcD,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CzE11mfcix3byoTd,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CJDG3VsfKPbbgJXR,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CZUlwoEFqRso42Uk,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CIV7rYk6TXxypztq,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CgoaWWLN6eOIE0Gv,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Cz2CUvIXKzvyKbZp,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CObRubhTydzW69cR,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CXg7yxIPn2iG00Rv,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CQ4Jb6NbVBDfO9XB,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C50oxIRzrIrbAEPz,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CitgGRSCaxcG4kBf,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CPIamOZpF8Egf9iY,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Cdn8PBwVtmvtUChy,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CKwcrnyDwcSCMC5f,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C9hPuLWw1UHW3u3X,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C8ee5gxtElyhTEoT,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
ClaqVC1V9R86EnWx,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Cq7IlwCEwWXjlq6X,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CvjgYoPHteXiQQb9,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CR4eH0c3bFq0TVEh,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C30s5nxfHMIxBiWx,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CilFT9sgvzE8nbqV,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C2wnL7a4DHJKUrV6,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C30PniHShfK6Josl,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C0izBCnjovZnemR7,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CdxqSEDbeMlTst18,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CIWiTcQPGRXmP1JU,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CjTvefeTB6f7NVDe,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C2odh0a2tvWYjMiE,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CfvR9qH8YxV6uMff,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CCIUdclfUmK9tSUz,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
ChrSyWp8kxsqBd7w,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CwjskKmm0JqB6GBT,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CJqZw52tDIMUpgTK,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C4VVvsnqlLPiN8SR,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CMrTV5xQHpX8y7xS,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CRsVbPdMh5rImkPp,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CgnDZsGvAi5Z52dM,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C7To4Fjhs64K2K59,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CYe6752AjG8R9he6,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C0dLGKcPLtxjuK13,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CzfFpLIUPQOu7SsA,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CoqDHTZf3rTH4SmN,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CIJulZidhpNPu2Fb,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CrEiDhfjJUgHMkFf,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CycfcDcysYyujCVD,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C95E5BZvv8oa9X14,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CXqphoVLhgtNABSp,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
ChgzPVR6sGyZv2AM,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CGClrDtYON1DfRyt,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CTlpTSIoNSD624ma,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Ce86pwTZJXud0Srx,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C4i8iIPMo50FsLQp,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Cl2Lvsid1U7A67H9,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CdPlM4iwXhWQfeG8,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Cd04WZiNJQ5jZJUX,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CzeoqPy7neKxKse4,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
ChnDC06pvZ0OrAfX,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CmpmdeAiAgR8Bypx,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C4GFJLgyQYXZj9Oq,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C0o1vFXiDAKeawj1,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CFgCN13dCE53iC5T,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C7kusYEKOzY3UuI9,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
Csf8DbzVv7YvBQ9e,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CW6aqoFmxsFJsntT,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CGATWQILbiZBVFlU,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CXSYF348jKXISeDa,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CaeEPPmkMGS6UmxU,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CUy18IT6MT78Srej,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CPXyYHikhqi7crbS,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CqyxZenPoswE9dYf,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
C5qhxW3hnFvoWoC8,ssh,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CtXyvmjAZBSZlPPO,notice,True,Credential Access,T1110,Brute Force,INC-002,HIGH
CqYu7aAQfgjjbYvk,ssh,True,Defense Evasion / Persistence,T1078,Valid Accounts,INC-003,CRITICAL
CfVBGZ7H6ITcMddb,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CQqoupLIsE16AJRo,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CrTSyH0opK9PKJi7,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C5XfR858nbgLQ78c,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
COZLnaBmMkYrMuyD,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CWkA5K8siUUsue8c,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CG2LUcQ1gnllkV0m,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cd3KSR7FxNcAZmtr,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CyrSmFIHSLqfZIXL,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CXqlAvEXadtXRLvL,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cnqo9ieITbDWAIy7,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cd999HGbmvrAqiNG,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CfeqZ0eFBvSRhKcu,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CWH4irYKVFaIPAHB,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CviHHwzWzCsh9Gzu,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CnW4NOxyFp8sbter,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CS9bVyb9wOykVsnK,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CcyLUIUGKT5AqSju,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CIMMDVRhUrRQ19qF,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C1RDdalKNJ22Bz8v,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C7w491H1PszvpejQ,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CW1H4i604CXX5JzC,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CZcn2FfR6W6UAvtt,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C9aTiQfGknwMAOpD,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CcpWDhNaNQzUjjeV,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C7Q2lOHqQxnIcUYz,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CqDGwcH1bA7MqIoJ,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cefg9KUuprKyGE92,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C5QoPX4KYSrOorAd,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cfja0QF9XSsmUQF6,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CIOqAry9aIEXtGT2,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cwfk8sfCuJIhnLyB,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CIvuI9IgAobsmJZq,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CbzWGq4YjMWi5Rq4,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C1FGukX7TIRFillw,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cys7Pn6qkXicHmTo,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cq0oSgfuSD37eGek,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cqab2wNwvqSRXXGe,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cg895I1jWqv7vBEQ,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CY4K3Urf47w2veoc,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CCDwfmfZrFhmRTfM,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CVBJ0uqzlQLMlVsl,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CyhYnzqErt0DFacl,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CSwtT6N48kVeRJvI,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CTttHrrK7gwsKHwQ,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CMS3lL7hFKurUhLy,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C2vByQDsjEcWejWP,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CT572q4MUc8Jj5ah,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CGjsOfC1PdXJ51i4,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CjobvIFqkysA9sZL,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CtaTZsQEXf3Lx87E,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cjg56N5JjiJjmBmk,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CcR0UiAMiSmckevM,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CqpGfexXBWcEf6Oa,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C3vPAZOV026Ao0tG,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CSk3f6g2unh9C1TX,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CgOeD9sF53grX8FF,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
ClCXPZC0IcAFOeJq,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CIyEja7OQTxrtTQE,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CTtFSTJrxQw9WV7U,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CMwkJKcZh7MTQHJq,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C73ulMABFAo0NHkn,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CzrCzUFPWfpQ9BZc,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CoFy2mS3S13nWhis,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CuPcxIAz8IzXnnkQ,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CKnf1P10tNH6lnVl,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CyBD3bH4zUCcKjyY,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
ClPcgTg7Tvco7wfW,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CBqKNLR2CmPSZiDR,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C5GfwJQcITCWncTQ,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CIM2gnxx9wWhe4fY,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CJCdC8TQMXupvvi0,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CLTN3wD9gv98GoQy,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CSdQmDGdzu2lrXQO,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C4D9N0xV00Kkxr4B,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CBgj3ZgnbQ7Jlucz,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cr6iiL92eTeFONgA,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C0KpoGvhjSPC6LEO,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C4MIs40UBk4w017X,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CEKPxK3Oz4ludaaK,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C6YGSIJ6x7oK8r5w,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C4DWLxiOiP3GjHOl,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CNkKTqHt66Y97Cl5,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
Cov0766eL8Hom567,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C7Nj6IuO8K2Frn2b,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CRZsBxcDn47fkZew,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CQPEPGAXt82eXhGd,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
ChNQCIxHdufPCMxl,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C1oqKE0ST7EKXth3,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CLTUbMP1f2ZDoybQ,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CFkmdB6K3JGMLrst,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
C17ubZONuFSsqu2w,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CQRODj0JWaSplMBK,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CAsvjx7wLz2wOX1a,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CSF0TYeoFhL2WbQc,dns,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
CWWkri3Jj05BOyeZ,conn,True,Command & Control,T1071.004,Application Layer Protocol: DNS,INC-004,CRITICAL
COQDupFVh8ki0yZh,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
C1d2dE3sf3xqmHuK,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
C98yHa9a9mzP44EY,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CYURc2wmgaZJkv65,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CiGRhVZXelCRIlrC,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
C3UOu53BySRerG1I,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
C8bzQZoLNztv1yfJ,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CTfI02BLzzPc4rQz,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CfnHBXkL1kVK3uqR,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CXKj71oqQZBwvA4o,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
ClAPxS7naXVPcpzY,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CGfp0XolSGD9n1Qs,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
C3SJv3xxloqso9QZ,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CYCrjLtNhw4pf002,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CLGHQyvLqUFWuTwU,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CQS0d1k6E3f1XSD0,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CIMZj4cTswenKnAQ,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CvKvevFmnZ7XCMXA,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CTzLpmPqVHXkKzSS,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CtkU39V3WL64ZOtI,conn,True,Lateral Movement,T1021.001,Remote Services: Remote Desktop Protocol,INC-005,HIGH
CtkKWoC2PhD9poBq,http,True,Exfiltration,T1048,Exfiltration Over Alternative Protocol,INC-006,CRITICAL
CZXhdJrnSppQlIzG,http,True,Exfiltration,T1048,Exfiltration Over Alternative Protocol,INC-006,CRITICAL
CsHHGMMQgMrSCeM5,http,True,Exfiltration,T1048,Exfiltration Over Alternative Protocol,INC-006,CRITICAL
CUAp4zpJFfsGPO9S,http,True,Exfiltration,T1048,Exfiltration Over Alternative Protocol,INC-006,CRITICAL
CcGKCSxTtFvC0pKW,http,True,Exfiltration,T1048,Exfiltration Over Alternative Protocol,INC-006,CRITICAL
Cbm2FyLY7QX0xoxH,http,True,Exfiltration,T1048,Exfiltration Over Alternative Protocol,INC-006,CRITICAL
CrD6JZkxqLXWBqz8,http,True,Exfiltration,T1048,Exfiltration Over Alternative Protocol,INC-006,CRITICAL
CI5HZCQTrqvjj8pU,http,True,Exfiltration,T1048,Exfiltration Over Alternative Protocol,INC-006,CRITICAL
CgrFpPVpX0i9DnJ0,http,True,Exfiltration,T1048,Exfiltration Over Alternative Protocol,INC-006,CRITICAL
C01EeO8DNnZOcxb1,http,True,Exfiltration,T1048,Exfiltration Over Alternative Protocol,INC-006,CRITICAL
